SiteCode,Site.Name,Site.Latitude,Site.Longitude,Country,surveys,Start,Latest,Times,X10,Latitude,Longitude
RSA2,Pyramid Rock,-34.23791,18.47747,South Africa,2,2012,2012,1,NA,-34.24,18.48
RSA5,Batsata Maze,-34.27528333,18.48361667,South Africa,2,2012,2012,1,NA,-34.28,18.48
RSA6,Pietermaritsberg Wreck,-34.22171667,18.47441667,South Africa,1,2012,2012,1,NA,-34.22,18.47
RSA7,Rheeders Reef,-34.02777,23.91403,South Africa,3,2012,2012,1,NA,-34.03,23.91
RSA9,Natures Valley,-33.98909,23.54926,South Africa,1,2012,2012,1,NA,-33.99,23.55
RT1,Rongalap lagoon,11.1773,166.89346,Republic of the Marshall Islands,1,2014,2014,1,NA,11.18,166.89
RT10,Inside Arbar Island,11.16958,166.7742,Republic of the Marshall Islands,1,2014,2014,1,NA,11.17,166.77
RT2,Rongalap Airport,11.1551,166.89014,Republic of the Marshall Islands,2,2014,2014,1,NA,11.16,166.89
RT3,Rongalap wall,11.1521,166.83543,Republic of the Marshall Islands,2,2014,2014,1,NA,11.15,166.84
RT4,Arbar Island,11.16701,166.7572,Republic of the Marshall Islands,2,2014,2014,1,NA,11.17,166.76
SEY1,L'Ilot,-4.561695,55.431252,Seychelles,1,2012,2012,1,NA,-4.56,55.43
SEY10,Conception Island,-4.6651300000000004,55.37209,Seychelles,1,2012,2012,1,NA,-4.67,55.37
SEY11,Therese Island,-4.66855,55.39504,Seychelles,1,2012,2012,1,NA,-4.67,55.4
SEY12,Whale Rock,-4.61929,55.39012,Seychelles,1,2012,2012,1,NA,-4.62,55.39
SEY2,Coral Gardens,-4.59463,55.42648,Seychelles,1,2012,2012,1,NA,-4.59,55.43
SEY3,Bai Ternaie,-4.638365,55.375188,Seychelles,1,2012,2012,1,NA,-4.64,55.38
SEY4,Grouper Point,-4.639006,55.36755,Seychelles,1,2012,2012,1,NA,-4.64,55.37
SEY5,Twin Barges,-4.61534,55.40671,Seychelles,1,2012,2012,1,NA,-4.62,55.41
SEY6,Aquarium,-4.6028,55.42263,Seychelles,1,2012,2012,1,NA,-4.6,55.42
SEY8,Sunset Rocks,-4.584606,55.429907,Seychelles,1,2012,2012,1,NA,-4.58,55.43
SEY9,Fishermans Cove,-4.61066,55.41761,Seychelles,1,2012,2012,1,NA,-4.61,55.42
SI1,Elbow Cave Mooring N Solitary Is,-29.93044,153.3898,Australia,5,2008,2019,7,NA,-29.93,153.39
SI11,Cable Trail,-30.20774,153.26654,Australia,1,2009,2009,1,NA,-30.21,153.27
SI12,Split Solitary East,-30.241563,153.182652,Australia,5,2009,2017,4,NA,-30.24,153.18
SI14,Fish Soup,-29.91274,153.38342,Australia,3,2009,2009,1,NA,-29.91,153.38
SI15,Black Rock,-30.20102,153.25802,Australia,1,2009,2009,1,NA,-30.2,153.26
SI16,Eastern Bay Sth Solitary,-30.20451,153.2678,Australia,1,2009,2016,3,NA,-30.2,153.27
SI19,SW Solitary,-30.15932,153.2257,Australia,13,2009,2017,4,NA,-30.16,153.23
SI2,Anemone Bay N Solitary Is,-29.92314,153.38809,Australia,15,2008,2019,7,NA,-29.92,153.39
SI20,Unnamed Reef Mooring NW Solitary Is,-30.01745,153.26816,Australia,2,2008,2008,1,NA,-30.02,153.27
SI21,Surgeons Reef,-30.00751,153.27028,Australia,4,2010,2018,4,NA,-30.01,153.27
SI22,North Rock,-29.97515,153.2588,Australia,2,2010,2013,3,NA,-29.98,153.26
SI25,SW Solitary North Mooring,-30.15196,153.22807,Australia,4,2016,2017,2,NA,-30.15,153.23
SI26,Muttonbird Island,-30.3036,153.1513,Australia,1,2019,2019,1,NA,-30.3,153.15
SI29,Red Rock Estuary,-29.98321,153.2278,Australia,2,2018,2019,2,NA,-29.98,153.23
SJB1,Steamer's Head,-35.179616,150.74783300000001,Australia,8,2014,2014,1,NA,-35.18,150.75
SJB2,North Steamer's Head,-35.17555,150.743766,Australia,8,2014,2014,1,NA,-35.18,150.74
SJB4,Governors Head Caves,-35.139333,150.765383,Australia,8,2014,2014,1,NA,-35.14,150.77
SJB5,St George's Point,-35.197633,150.699466,Australia,8,2014,2014,1,NA,-35.2,150.7
SMP1,MRC2,-32.37526,115.68672,Australia,2,2012,2012,1,NA,-32.38,115.69
SMP2,MRSPZ1,-32.35994,115.68916,Australia,2,2012,2012,1,NA,-32.36,115.69
SMP3,PC1,-32.26633,115.68332,Australia,1,2013,2013,1,NA,-32.27,115.68
SMP5,TS1North,-32.3414,115.6905,Australia,2,2013,2013,1,NA,-32.34,115.69
SMP6,PR1North,-32.3267,115.69142,Australia,2,2013,2013,1,NA,-32.33,115.69
SOL1,NusaTupe,-8.09965,156.86837,Solomon Islands,1,2011,2011,1,NA,-8.1,156.87
SOL2,Makuti,-8.13474,156.96666,Solomon Islands,1,2011,2011,1,NA,-8.13,156.97
SOL3,One Tree Island,-8.11317,156.91073,Solomon Islands,1,2011,2011,1,NA,-8.11,156.91
SOL4,Njari,-8.01299,156.75628,Solomon Islands,1,2011,2011,1,NA,-8.01,156.76
SOL5,Ayland blo Rego,-8.0252,156.79948,Solomon Islands,1,2011,2011,1,NA,-8.03,156.8
SPI1,Gåsodden,78.449,16.27767,Norway,2,2012,2012,1,NA,78.45,16.28
SPI2,Ministergrunnen,78.40312,16.4413,Norway,1,2012,2012,1,NA,78.4,16.44
SPI3,Sagaskjeret,78.2155,13.94416,Norway,2,2012,2012,1,NA,78.22,13.94
SSG13,Cape Elizabeth North,-34.129283,137.437517,Australia,4,2017,2017,1,NA,-34.13,137.44
SSG44,Cape Elizabeth SZ Site 2,-34.19367,137.47779,Australia,4,2017,2017,1,NA,-34.19,137.48
SSG45,Cape Elizabeth Site 2,-34.21243,137.48164,Australia,4,2017,2017,1,NA,-34.21,137.48
SSG46,Point Turton,-34.929264,137.345619,Australia,3,2008,2008,1,NA,-34.93,137.35
SSG47,Point Gawler,-34.50965,137.47345,Australia,6,2008,2008,1,NA,-34.51,137.47
SSG50,Baudinet,-34.228683,137.489067,Australia,4,2017,2017,1,NA,-34.23,137.49
SSG51,High Dunes,-34.19425,137.474783,Australia,4,2017,2017,1,NA,-34.19,137.47
SSG53,Coopers Bar,-34.163533,137.451583,Australia,4,2017,2017,1,NA,-34.16,137.45
SSG54,Ham Sandwich,-34.18025,137.4615,Australia,4,2017,2017,1,NA,-34.18,137.46
SSG55,Honeycomb,-34.173267,137.458533,Australia,4,2017,2017,1,NA,-34.17,137.46
SYD1,Kiribilly House,-33.85186,151.21997,Australia,2,2010,2010,1,NA,-33.85,151.22
SYD10,Georges Head,-33.83785,151.26139,Australia,2,2010,2010,1,NA,-33.84,151.26
SYD11,Barmoral Bay,-33.81729,151.25331,Australia,2,2010,2010,1,NA,-33.82,151.25
SYD12,Oak Park,-34.06999,151.15745,Australia,6,2009,2018,4,NA,-34.07,151.16
SYD13,Lilli Pilli Wall,-34.069335,151.111092,Australia,2,2010,2015,2,NA,-34.07,151.11
SYD14,Shiprock Wall,-34.069152,151.129977,Australia,3,2010,2019,5,NA,-34.07,151.13
SYD15,Gunamatta Baths,-34.059032,151.148344,Australia,3,2009,2009,1,NA,-34.06,151.15
SYD16,Browns Rock,-33.99745,151.23702,Australia,4,2009,2009,1,NA,-34,151.24
SYD18,Bare Island South,-33.992761,151.230399,Australia,8,2009,2019,6,NA,-33.99,151.23
SYD2,Fort Denison,-33.85529,151.22484,Australia,2,2010,2010,1,NA,-33.86,151.22
SYD21,South Maroubra,-33.953801,151.261332,Australia,1,2010,2018,2,NA,-33.95,151.26
SYD23,Gordons Bay,-33.9165,151.2645,Australia,15,2010,2019,7,NA,-33.92,151.26
SYD24,South Clovelly,-33.91589,151.2688,Australia,6,2010,2019,6,NA,-33.92,151.27
SYD26,South Bondi,-33.897088,151.275332,Australia,1,2010,2010,1,NA,-33.9,151.28
SYD27,North Bondi,-33.89414,151.28281,Australia,3,2010,2012,2,NA,-33.89,151.28
SYD28,Neilsen Park East,-33.849696,151.267342,Australia,6,2009,2015,3,NA,-33.85,151.27
SYD29,The Gap,-33.84282,151.28584,Australia,13,2009,2017,5,NA,-33.84,151.29
SYD3,Clarke Island,-33.86328,151.24196,Australia,2,2010,2010,1,NA,-33.86,151.24
SYD30,Chowder Bay,-33.84166,151.254,Australia,1,2009,2019,4,NA,-33.84,151.25
SYD31,Green Point Camp Cove,-33.840111,151.277492,Australia,14,2009,2019,9,NA,-33.84,151.28
SYD36,Inside South Head,-33.83304,151.27898,Australia,17,2010,2016,7,NA,-33.83,151.28
SYD37,Middle Head Sth 2,-33.83036,151.26378,Australia,10,2010,2018,6,NA,-33.83,151.26
SYD38,Middle Head Sth,-33.82827,151.2657,Australia,6,2009,2019,10,NA,-33.83,151.27
SYD39,The Blocks,-33.8241,151.2972,Australia,17,2009,2019,6,NA,-33.82,151.3
SYD4,Bradleys Heads,-33.85133,151.24823,Australia,2,2010,2010,1,NA,-33.85,151.25
SYD40,Middle Head North East,-33.8234,151.26768,Australia,18,2009,2018,7,NA,-33.82,151.27
SYD41,Old Mans Hat,-33.8214,151.2903,Australia,19,2009,2019,7,NA,-33.82,151.29
SYD43,Grotto Point Lighthouse,-33.81848,151.26069,Australia,7,2009,2009,1,NA,-33.82,151.26
SYD44,Quarantine Jetty,-33.81484,151.28466,Australia,3,2009,2009,1,NA,-33.81,151.28
SYD45,Dobroyd Head,-33.81322,151.27238,Australia,11,2009,2015,3,NA,-33.81,151.27
SYD47,BLUE FISH POINT - NORTH HEAD SYDNEY,-33.80646,151.30526,Australia,11,2009,2019,8,NA,-33.81,151.31
SYD48,Fairlight Point,-33.801,151.2757,Australia,1,2009,2018,6,NA,-33.8,151.28
SYD49,Fairlight,-33.80097,151.2741,Australia,5,2009,2019,9,NA,-33.8,151.27
SYD5,Shark Island,-33.85772,151.25629,Australia,3,2010,2010,1,NA,-33.86,151.26
SYD50,Shelly Beach,-33.80047,151.2953,Australia,5,2008,2019,10,NA,-33.8,151.3
SYD51,Fairy Bower,-33.79961,151.2931,Australia,5,2010,2019,9,NA,-33.8,151.29
SYD53,Freshwater,-33.782418,151.294467,Australia,2,2009,2010,2,NA,-33.78,151.29
SYD54,Freshwater north,-33.78066,151.29599,Australia,3,2009,2009,1,NA,-33.78,151.3
SYD55,Long Bay South,-33.96811,151.2552,Australia,1,2011,2016,4,NA,-33.97,151.26
SYD56,Long Reef Basin,-33.735239,151.307361,Australia,7,2014,2018,4,NA,-33.74,151.31
SYD57,Dragon Alley,-33.57888,151.331498,Australia,4,2014,2018,3,NA,-33.58,151.33
SYD58,Kurnell - The Steps,-34.002544,151.225616,Australia,7,2015,2019,5,NA,-34,151.23
SYD59,The Ovens,-33.6178,151.34,Australia,4,2018,2018,1,NA,-33.62,151.34
SYD6,Steel Point,-33.85595,151.26602,Australia,3,2010,2018,2,NA,-33.86,151.27
SYD61,Cape Banks - Cruwee Cove,-33.99922,151.24748,Australia,4,2015,2018,3,NA,-34,151.25
SYD62,Bouddi – Maitland Bay,-33.52987,151.3943,Australia,3,2015,2017,2,NA,-33.53,151.39
SYD63,Bouddi – Caves Bay,-33.52436,151.415,Australia,3,2015,2017,2,NA,-33.52,151.41
SYD64,Boat Harbour inside reserve,-34.0411,151.2015,Australia,4,2015,2018,3,NA,-34.04,151.2
SYD66,Little Bay,-33.979529,151.252264,Australia,1,2016,2016,1,NA,-33.98,151.25
SYD7,Berrys Bay Point,-33.84819,151.19383,Australia,2,2010,2010,1,NA,-33.85,151.19
SYD9,Neilson Bay,-33.852053,151.263956,Australia,2,2010,2010,1,NA,-33.85,151.26
TAS1,Southport (SE),-43.46099,146.9955,Australia,1,2008,2008,1,NA,-43.46,147
TAS10,Port Esperance Fish Farm2_400m,-43.33395,147.02034,Australia,2,2008,2008,1,NA,-43.33,147.02
TAS100,Ile de Phoque S of main cave,-42.41193,148.16202,Australia,2,2014,2014,1,NA,-42.41,148.16
TAS101,Mistaken Cape,-42.64622,148.16322,Australia,2,2014,2014,1,NA,-42.65,148.16
TAS102,Waterfall Bay caves,-43.06304,147.95447,Australia,2,2014,2014,1,NA,-43.06,147.95
TAS103,Breaksea Island North,-43.32097,145.96889,Australia,1,2014,2014,1,NA,-43.32,145.97
TAS104,Deep Glen Bay,-42.971519,147.993258,Australia,3,2015,2018,3,NA,-42.97,147.99
TAS105,Outer Sister,-42.959647,148.005658,Australia,3,2015,2018,3,NA,-42.96,148.01
TAS106,Port Arthur Heads,-43.18807,147.89404,Australia,1,2015,2015,1,NA,-43.19,147.89
TAS107,Port Arthur Jetty,-43.14698,147.85385,Australia,2,2015,2015,1,NA,-43.15,147.85
Tas108,The Thumbs,-43.106618,147.983393,Australia,2,2015,2017,2,NA,-43.11,147.98
TAS109,Cathedral,-43.065767,147.955258,Australia,3,2015,2018,3,NA,-43.07,147.96
TAS11,Satellite Island Sth,-43.32286,147.22581,Australia,1,2008,2008,1,NA,-43.32,147.23
TAS110,Cox's Bight Outer,-43.53036,146.21422,Australia,1,2015,2015,1,NA,-43.53,146.21
TAS111,Coxs Bight Central,-43.52132,146.21318,Australia,1,2015,2015,1,NA,-43.52,146.21
TAS12,Roaring Beach,-43.31284,147.07509,Australia,1,2008,2008,1,NA,-43.31,147.08
TAS120,Fortescue central,-43.129544,147.960372,Australia,2,2015,2017,2,NA,-43.13,147.96
TAS121,Outer Lanterns,-43.1352,148.0096,Australia,1,2015,2015,1,NA,-43.14,148.01
TAS13,Point South of Simp. Point (light),-43.29974,147.25166,Australia,1,2008,2008,1,NA,-43.3,147.25
TAS14,Huon Point,-43.2831,147.10087,Australia,1,2008,2008,1,NA,-43.28,147.1
TAS145,Actaeon Island,-43.52525,146.99609,Australia,2,NA,NA,2,NA,-43.53,147
TAS15,Rock east of Ninepin pt.,-43.27816,147.17856,Australia,1,2008,2008,1,NA,-43.28,147.18
TAS16,Simpsons Point Sth,-43.27045,147.27759,Australia,1,2008,2008,1,NA,-43.27,147.28
TAS18,Satellite Island,-43.26783,147.24213,Australia,1,2008,2008,1,NA,-43.27,147.24
TAS19,Garden Island west side,-43.26348,147.12677,Australia,1,2008,2008,1,NA,-43.26,147.13
TAS2,Southport (SW),-43.454064,146.973942,Australia,1,2008,2008,1,NA,-43.45,146.97
TAS20,Simpsons Point SW,-43.249,147.28825,Australia,1,2008,2008,1,NA,-43.25,147.29
TAS21,Simpsons Point,-43.24109,147.29373,Australia,1,2008,2008,1,NA,-43.24,147.29
TAS22,Great Bay Nth,-43.218,147.34114,Australia,1,2008,2008,1,NA,-43.22,147.34
TAS23,Bruny Neck Nth,-43.20783,147.36298,Australia,1,2008,2008,1,NA,-43.21,147.36
TAS24,Crescent Bay Nth,-43.19449,147.87404,Australia,4,2009,2009,1,NA,-43.19,147.87
TAS25,Sykes Cove,-43.14546,147.32117,Australia,1,2008,2008,1,NA,-43.15,147.32
TAS26,Roberts Point area,-43.14242,147.29123,Australia,1,2008,2008,1,NA,-43.14,147.29
TAS27,Roberts Point Fish Farm,-43.13913,147.29853,Australia,1,2008,2008,1,NA,-43.14,147.3
TAS28,Stewarts Bay,-43.13808,147.865,Australia,1,2009,2015,2,NA,-43.14,147.87
TAS29,Fortescue Kelp Forest,-43.13768,147.96908,Australia,3,2009,2009,1,NA,-43.14,147.97
TAS3,Great Taylors Bay,-43.43856,147.17373,Australia,1,2008,2008,1,NA,-43.44,147.17
TAS30,Point north of Barnes Bay,-43.13494,147.30894,Australia,1,2008,2008,1,NA,-43.13,147.31
TAS31,Barnes Bay North Head,-43.12404,147.32348,Australia,1,2008,2008,1,NA,-43.12,147.32
TAS32,Bivouac Bay,-43.12291,147.97423,Australia,4,2009,2009,1,NA,-43.12,147.97
TAS33,North of Kettering Bay,-43.12155,147.27025,Australia,1,2008,2008,1,NA,-43.12,147.27
TAS34,Nubeena Fish Farm1_2kmS,-43.12122,147.70488,Australia,1,2008,2008,1,NA,-43.12,147.7
TAS35,Roberts Fish Farm (2kmNE),-43.11928,147.31479,Australia,1,2008,2008,1,NA,-43.12,147.31
TAS36,Simmonds Point,-43.11131,147.28405,Australia,1,2008,2008,1,NA,-43.11,147.28
TAS37,Saftety cove nth,-43.157923,147.85412,Australia,1,2008,2008,1,NA,-43.16,147.85
TAS38,Nubeena Fish Farm2_400mS,-43.10448,147.71645,Australia,1,2008,2008,1,NA,-43.1,147.72
TAS39,Nubeena Fish Farm1_400mE,-43.10287,147.70868,Australia,1,2008,2008,1,NA,-43.1,147.71
TAS4,Partridge Island,-43.40293,147.10431,Australia,1,2008,2008,1,NA,-43.4,147.1
TAS42,The Sheppards Fish Farm Sth,-43.0929,147.30049,Australia,1,2008,2008,1,NA,-43.09,147.3
TAS44,Sheppards Fish Farm 400m Nth,-43.08437,147.30047,Australia,1,2008,2008,1,NA,-43.08,147.3
TAS45,Bligh Point,-43.08396,147.32294,Australia,1,2008,2008,1,NA,-43.08,147.32
TAS46,NorthBruny,-43.06995,147.36634,Australia,2,2010,2010,1,NA,-43.07,147.37
TAS47,White beach,-43.111,147.73051,Australia,1,2008,2008,1,NA,-43.11,147.73
TAS49,Sympathy Point,-43.03201,147.84066,Australia,2,2009,2009,1,NA,-43.03,147.84
TAS5,Little Taylors Bay Nth,-43.36344,147.21722,Australia,1,2008,2008,1,NA,-43.36,147.22
TAS50,Dart Island,-43.02582,147.84665,Australia,2,2009,2009,1,NA,-43.03,147.85
TAS51,Clyde Island,-43.01036,147.93995,Australia,2,2009,2009,1,NA,-43.01,147.94
TAS52,Tinderbox Marine Farm (100mNW),-43.05753,147.31147,Australia,1,2008,2008,1,NA,-43.06,147.31
TAS53,Tinderbox Marine Farm (400mNW),-43.04947,147.30538,Australia,1,2008,2008,1,NA,-43.05,147.31
TAS54,Sloping Bay Ref,-42.97259,147.67814,Australia,1,2008,2008,1,NA,-42.97,147.68
TAS55,Slopen I,-42.941883,147.642489,Australia,1,2008,2008,1,NA,-42.94,147.64
TAS56,Two Block Beach,-42.9852,147.9616,Australia,5,2009,2009,1,NA,-42.99,147.96
TAS57,High Yellow Bluff,-42.94038,147.78514,Australia,2,2009,2009,1,NA,-42.94,147.79
TAS58,Cape Paul Lamanon,-42.84232,147.91786,Australia,1,2010,2010,1,NA,-42.84,147.92
TAS59,Hellfire Bluff,-42.74185,147.91716,Australia,2,2008,2008,1,NA,-42.74,147.92
TAS6,Port Esperance Fish Farm1,-43.34664,147.04534,Australia,1,2008,2008,1,NA,-43.35,147.05
TAS60,South Green Bluff,-42.73045,148.01097,Australia,2,2008,2008,1,NA,-42.73,148.01
TAS61,Haunted Cove,-42.72022,148.06913,Australia,3,2008,2008,1,NA,-42.72,148.07
TAS62,Whalers cove (>10),-42.66358,148.11369,Australia,1,2008,2008,1,NA,-42.66,148.11
TAS67,Gardens ramp,-41.16497,148.28393,Australia,1,2009,2009,1,NA,-41.16,148.28
TAS68,Don Heads,-41.153103,146.320085,Australia,1,2009,2009,1,NA,-41.15,146.32
TAS69,SE Prime Seal,-40.09146,147.75906,Australia,2,2008,2008,1,NA,-40.09,147.76
TAS7,Hope Island South Side,-43.33934,147.04077,Australia,1,2008,2008,1,NA,-43.34,147.04
TAS70,Kohinorr Rock,-40.08227,147.76598,Australia,2,2008,2008,1,NA,-40.08,147.77
TAS71,GW Wolfe,-40.05788,147.75108,Australia,2,2008,2008,1,NA,-40.06,147.75
TAS72,Mike s Reef,-40.04006,147.8324,Australia,1,2008,2008,1,NA,-40.04,147.83
TAS73,Wybalenna Is NW point,-40.02462,147.8423,Australia,2,2008,2008,1,NA,-40.02,147.84
TAS74,Wybalenna Is,-40.02387,147.84676,Australia,2,2008,2008,1,NA,-40.02,147.85
TAS75,NE Prime Seal,-40.02269,147.77708,Australia,2,2008,2008,1,NA,-40.02,147.78
TAS76,Bird Island,-40.01106,147.86694,Australia,2,2008,2008,1,NA,-40.01,147.87
TAS77,Port Davies,-40.00372,147.8771,Australia,3,2008,2008,1,NA,-40,147.88
TAS78,PortDavies3,-40.00071,147.86898,Australia,2,2008,2008,1,NA,-40,147.87
TAS79,Primrose Sands,-42.898093,147.668991,Australia,5,2010,2019,6,NA,-42.9,147.67
TAS8,Satellite Island 2km Sth,-43.33932,147.21931,Australia,1,2008,2008,1,NA,-43.34,147.22
TAS80,East Betsy,-43.05247,147.48777,Australia,2,2009,2009,1,NA,-43.05,147.49
TAS81,NE Betsey,-43.04267,147.4818,Australia,2,2009,2009,1,NA,-43.04,147.48
TAS82,Inner Bligh,-43.08609,147.32297,Australia,2,2009,2009,1,NA,-43.09,147.32
TAS85,Refuge Island,-42.18081,148.2594,Australia,4,2011,2011,1,NA,-42.18,148.26
TAS86,Weatherhead Point Light,-42.23418,148.2505,Australia,3,2011,2011,1,NA,-42.23,148.25
TAS87,Bryans,-42.25556,148.26084,Australia,3,2011,2011,1,NA,-42.26,148.26
TAS88,Governor Island NE,-41.87094,148.31732,Australia,3,2011,2011,1,NA,-41.87,148.32
TAS9,Port Esperance Fish Farm2_100m,-43.33657,147.02318,Australia,1,2008,2008,1,NA,-43.34,147.02
TAS90,Mewstone Rock,-43.73631,146.37143,Australia,3,2013,2013,1,NA,-43.74,146.37
TAS92,De Witt Island,-43.5882,146.35895,Australia,2,2013,2013,1,NA,-43.59,146.36
TAS94,Blubber Head,-43.33258,147.06709,Australia,2,2013,2013,1,NA,-43.33,147.07
TCI1,Cathedral,21.816596,-72.183419,Turks and Caicos Islands,2,2015,2015,1,NA,21.82,-72.18
TCI2,Piranha Cove,21.815083,-72.1862,Turks and Caicos Islands,2,2015,2015,1,NA,21.82,-72.19
TCI3,G-Spot,21.492217,-72.216083,Turks and Caicos Islands,1,2015,2015,1,NA,21.49,-72.22
TI-S1,Central Tinderbox,-43.05907,147.33253,Australia,1,NA,NA,10,NA,-43.06,147.33
TI-S2,Pearsons Point,-43.0534,147.3421,Australia,4,NA,NA,10,NA,-43.05,147.34
TI-S4,Dennes Point,-43.06273,147.3571,Australia,4,NA,NA,10,NA,-43.06,147.36
TI1,Pulau Namwaan West,-7.11347,131.42937,Indonesia,2,2015,2015,1,NA,-7.11,131.43
TI2,Pulau Laibobar,-7.23266,131.36471,Indonesia,2,2015,2015,1,NA,-7.23,131.36
TI3,Laibobar Glory,-7.23763,131.37014,Indonesia,2,2015,2015,1,NA,-7.24,131.37
TI4,Tanjung Nuan,-7.44936,131.25861,Indonesia,2,2015,2015,1,NA,-7.45,131.26
TI5,Pulau Kiswui,-7.51491,131.14284,Indonesia,2,2015,2015,1,NA,-7.51,131.14
TI6,Kangaroo,-7.87654,130.93653,Indonesia,2,2015,2015,1,NA,-7.88,130.94
TI7,Pulau Selaru NE,-8.12118,131.11498,Indonesia,2,2015,2015,1,NA,-8.12,131.11
TI8,Tanjung Arousu,-8.31348,130.75911,Indonesia,2,2015,2015,1,NA,-8.31,130.76
TI9,Arousu Reef,-8.3154,130.76363,Indonesia,2,2015,2015,1,NA,-8.32,130.76
TONGA1,Uoleva Island Channel,-19.83026,-174.4173,Tonga,1,2009,2009,1,NA,-19.83,-174.42
TONGA10,Blue Lagoon Island,-18.7158,-174.14896,Tonga,1,2009,2009,1,NA,-18.72,-174.15
TONGA12,Hunga lagoon Outer,-18.69375,-174.13804,Tonga,2,2009,2009,1,NA,-18.69,-174.14
TONGA14,Otea Point,-18.68827,-174.04477,Tonga,1,2009,2009,1,NA,-18.69,-174.04
TONGA2,Uoleva Island,-19.8358,-174.4193,Tonga,1,2009,2009,1,NA,-19.84,-174.42
TONGA3,Ha'afeva,-19.93805,-174.7136,Tonga,1,2009,2009,1,NA,-19.94,-174.71
TONGA4,Ha'afeva West Reef,-19.9355,-174.72811,Tonga,2,2009,2009,1,NA,-19.94,-174.73
TONGA5,Fonuaika West,-20.1081,-174.72811,Tonga,1,2009,2009,1,NA,-20.11,-174.73
TONGA6,Fonuaika NE,-20.10828,-174.70102,Tonga,1,2009,2009,1,NA,-20.11,-174.7
TONGA7,'O'ua NE,-20.02291,-174.68276,Tonga,1,2009,2009,1,NA,-20.02,-174.68
TONGA8,Coral Gardens,-18.7146,-174.102867,Tonga,1,2009,2009,1,NA,-18.71,-174.1
TONGA9,Lape Island,-18.71621,-174.08363,Tonga,1,2009,2009,1,NA,-18.72,-174.08
TS1,Booby Island,-10.6055,141.9158,Australia,3,2013,2013,1,NA,-10.61,141.92
TZN1,Hulls Rocks,-10.19475,40.14412,Tanzania,1,2012,2012,1,NA,-10.19,40.14
TZN2,Mkungu,-10.20187,40.14165,Tanzania,1,2012,2012,1,NA,-10.2,40.14
TZN3,Monoliths,-10.23305,40.16885,Tanzania,1,2012,2012,1,NA,-10.23,40.17
TZN4,Shangani,-10.23706,40.1873,Tanzania,1,2012,2012,1,NA,-10.24,40.19
TZN5,Makonde Beach Club,-10.23944,40.17892,Tanzania,1,2012,2012,1,NA,-10.24,40.18
TZN6,Fish Market,-10.263625,40.188382,Tanzania,1,2012,2012,1,NA,-10.26,40.19
TZN8,Veta,-10.25107,40.16205,Tanzania,1,2012,2012,1,NA,-10.25,40.16
TZN9,MBR Marine Park,-10.312657,40.390434,Tanzania,1,2012,2012,1,NA,-10.31,40.39
UK1,Broad Craig,55.89949,-2.1276,United Kingdom,2,2011,2011,1,NA,55.9,-2.13
UK10,Creagan Bridge,56.54701,-5.28828,United Kingdom,2,2011,2011,1,NA,56.55,-5.29
UK3,Greenends Gully,55.87536,-2.08297,United Kingdom,2,2011,2011,1,NA,55.88,-2.08
UK7,13 Steps W,56.54508,-5.27677,United Kingdom,3,2011,2011,1,NA,56.55,-5.28
UK8,Slates,56.67878,-5.14523,United Kingdom,4,2011,2011,1,NA,56.68,-5.15
UK9,Bonawe Point,56.44742,-5.22869,United Kingdom,2,2011,2011,1,NA,56.45,-5.23
USEC1,Folly Cove MA,42.686815,-70.642961,United States,4,2010,2014,2,NA,42.69,-70.64
USEC10,Coffins Patch E FL,24.68577,-80.96287,United States,2,2010,2010,1,NA,24.69,-80.96
USEC12,Looe Reef Deep FL,24.54062,-81.41568,United States,1,2010,2010,1,NA,24.54,-81.42
USEC13,Looe Reef West FL,24.54569,-81.40591,United States,2,2010,2010,1,NA,24.55,-81.41
USEC15,Pillar Patch FL,24.68217,-80.97067,United States,2,2010,2010,1,NA,24.68,-80.97
USEC16,Vaca Key Bight East FL,24.68975,-81.02973,United States,2,2010,2010,1,NA,24.69,-81.03
USEC17,Delta Shoal Marathon FL,24.63217,-81.09053,United States,2,2010,2010,1,NA,24.63,-81.09
USEC18,Half Moon Bay,42.60427,-70.67642,United States,2,2014,2014,1,NA,42.6,-70.68
USEC19,Lanes Cove,42.68112,-70.6598,United States,2,2014,2014,1,NA,42.68,-70.66
USEC2,Mackerel Cove  Baileys I ME,43.72779,-69.998095,United States,1,2010,2010,1,NA,43.73,-70
USEC20,Niles Beach,42.59844,-70.65773,United States,2,2014,2014,1,NA,42.6,-70.66
USEC21,Nubble Light,43.16645,-70.59174,United States,2,2014,2014,1,NA,43.17,-70.59
USEC22,Cape Elizabeth,43.56585,-70.19793,United States,2,2014,2014,1,NA,43.57,-70.2
USEC23,"Sunkist, FL",26.25023,-80.06646,United States,1,2014,2014,1,NA,26.25,-80.07
USEC24,"Sunrise Blvd, FL",26.13943,-80.09856,United States,1,2014,2014,1,NA,26.14,-80.1
USEC25,Dania Beach,26.05102,-80.10566,United States,1,2014,2014,1,NA,26.05,-80.11
USEC26,John U. Lloyd Beach State Park,26.08314,-80.10411,United States,1,2014,2014,1,NA,26.08,-80.1
USEC27,Vista Park,26.16294,-80.0937,United States,1,2014,2014,1,NA,26.16,-80.09
USEC4,Sombrero Light W FL,24.62529,-81.11185,United States,1,2010,2010,1,NA,24.63,-81.11
USEC7,Sombrero Light Deep FL,24.62198,-81.110531,United States,2,2010,2010,1,NA,24.62,-81.11
